X,Y,building,name,tourism,addr:housenumber,addr:street,addr:postcode,addr:city,addr:country,website,phone,amenity,stars,ele,internet_access,wheelchair,email,operator,internet_access:fee,contact:phone,contact:email,fax,contact:website,rooms,building:levels,cuisine,contact:fax,smoking,wikidata,opening_hours,beds,addr:housename,roof:levels,toilets:wheelchair,roof:shape,addr:suburb,building:roof
7.97080048999071,47.2473740334204,yes,,hotel,57,Hauptstrasse,6260,Reiden,,http://www.sonne-reiden.ch/,,,,,,,,,,,,,,,,,,,,,,,,,,,tile
7.96234969608873,47.2684268505313,yes,Hotel Adelboden,hotel,16,Luzernerstrasse,4806,Wikon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.79573055169017,47.3221974964562,yes,Gasthof Kreuz,hotel,11,Oltnerstrasse,,,,https://kreuz.ch/,+41 62 398 03 33,restaurant,,,,yes,kreuz@kreuz.ch,,,,,,,,,regional,,,,Tu-Sa 08:00-23:30,,,,,,,
7.8090757994876,47.3691967000131,yes,Berghaus Oberbölchen,hotel,,,,,,http://www.triple-s.ch/index.php/berghaus,,restaurant,,,,,,,,,,,,10,,,,,,,20,,,,,,
7.90036359869725,47.3506879503898,yes,Astoria,hotel,15,Hübelistrasse,,,,https://www.astoria-olten.ch/,,restaurant,,,,yes,,,,,,,,,,italian,,,,,,,,yes,,,
7.7423473518597,47.45961972121,,Bad Bubendorf,hotel,,,,,,,,restaurant,,,,,,,,,,,,,,"italian;regional",,,,,,,,,,,
8.04851655625992,47.3502876497855,yes,Hotel Aarau-West,hotel,58,Muhenstrasse,5036,Oberentfelden,CH,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,
8.07914326326893,47.3706877353763,yes,Hotel zum Kreuz,hotel,1,Obere Dorfstrasse,5034,Suhr,CH,,,,3,,,,,,,,,,,,,,,,,,,,,,,,
8.04016607299703,47.3886631407774,yes,Gasthof Schützen,hotel,39,Schachenallee,5000,Aarau,CH,https://www.gasthofschuetzen.ch/,+41 62 823 01 24,restaurant,,,,yes,info@gasthofschuetzen.ch,,,,,+41 62 823 00 53,,,,,,,,,,,,no,,,
8.04652567518903,47.3897188372677,yes,Hotel Rebe,hotel,18,Obere Vorstadt,5000,Aarau,CH,https://www.hotelrebe.ch/,,,1,,,,,,,,,,,,,,,,,,,,,,,,
8.05041592357534,47.3916789387644,yes,Sorell Hotel Aarauerhof,hotel,2,Bahnhofplatz,5000,Aarau,CH,http://www.aarauerhof.ch/,+41 62 837 83 00,,3,,wlan,limited,info@aarauerhof.ch,Sorell Hotels Switzerland,no,,,+41 62 837 84 00,,,7,,,,,,,,,,,,
8.0857379,47.4034336,yes,Hotel Sternen,hotel,68,Hauptstrasse,5032,Aarau Rohr,CH,https://www.sternen-rohr.ch/,+41 62 834 08 88,restaurant,,,wlan,,,,yes,,,+41 62 834 08 89,,,,,,,,,,,,,,,
8.0856033202624,47.4038668671919,yes,Hotel Sternen,hotel,68,Hauptstrasse,,,,https://www.sternen-rohr.ch/,,,,,wlan,,,,yes,,,,,,4,,,,,,,,,,,,
8.04832410149215,47.4371739376051,yes,Herzberg,hotel,,,,,,,,restaurant,,,,yes,,,,,,,,,,regional,,,,,,,,,,,
8.16688169722141,47.150479300086,yes,Sonne,hotel,23,Seestrasse,,,,https://www.sonneseehotel.ch/,,restaurant,,,,no,,,,,,,,,,,,,,,,,,,,,
8.19482592478512,47.1157134497582,yes,Birdland Hotel,hotel,1,Eichenstrasse,6203,Sempach Station,,https://www.birdland-hotel.ch/,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.22953121036752,47.1507736090041,hotel,Zum Roten Löwen,hotel,3,Luzernerstrasse,6024,Hildisrieden,,http://www.roterloewen.ch/,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,
8.13835180241711,47.258493364051,yes,Gasthof Bad Schwarzenberg,hotel,348,Badhübel,5728,Gontenschwil,CH,http://bad-schwarzenberg.ch,+41 62 773 18 18,restaurant,,,,,info@bad-schwarzenberg.ch,,,,,,,6,,german,,,,,10,,,,,,
8.1848158,47.24573815,yes,Sternen,hotel,,Sternenstrasse,5737,Menziken,CH,,,restaurant,,,,no,,,,,,,,,,,,,,,,,,,,,
8.28980350096247,47.1663606440291,yes,Kreuz,hotel,15,Hauptstrasse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.29370933512315,47.195036921607,yes,Adler,hotel,,,,,,,,restaurant,,,,no,,,,,,,,,,,,,,,,,,,,,
8.42862578019275,47.1421586117507,yes,Hotel Bauernhof,hotel,1,Poststrasse,6343,Rotkreuz,CH,,,,3,,,,,,,,,,,,4,,,,,,,,,,,,
8.4303738111889,47.142970899882,yes,Aparthotel,hotel,1,Mattenstrasse,6343,Rotkreuz,CH,,,,3,,,yes,,,,,,,,,,,,,,,,,,yes,,,
8.28566828529515,47.2160150006001,yes,Seminarzentrum & Hotel Chlotisberg,hotel,,,,,,https://www.chlotisberg.ch/,,,,,,yes,,,,,,,,,,,,,,,,,,,,,
8.33649823250631,47.2738655338473,yes,Hotel Ochsen,hotel,16,seetalstrasse,5630,Muri (AG),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.1497646498014,47.2866487334172,yes,Gasthof Bären,hotel,13,Hauptstrasse,5732,Zetzwil,CH,,+41 62 773 12 06,restaurant,1,,,,,,,,,,,,,regional,,,,,,,,,,,
8.2451237643299,47.344181640382,hotel,Hotel Villmergen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.12285254416929,47.3862121744081,yes,Gasthof Kastanienbaum,hotel,19,Hauptstrasse,5502,Hunzenschwil,CH,http://www.gasthof-kastanienbaum.com/,,restaurant,,,,,,,,,,,,,,swiss,,,,,,,,,,,
8.12875305603056,47.4052104998896,yes,Gasthof zum Bären,hotel,2,Aarauerstrasse,5102,Rupperswil,CH,https://www.baerenrupperswil.ch/,+41 62 897 11 45,restaurant,,,,,,,,,,,,,,swiss,,,,,,,,,,,tile
8.17787154079078,47.3864425498068,yes,Lenzburg,hotel,26,Aavorstadt,,,,https://www.hotellenzburg.ch/home,+41 (0)62 888 87 87,,3,,wlan,,,,no,,,+41 (0)62 888 87 70,,,,,,,,,,,,,,,
8.18150339074294,47.3870112113802,yes,Hotel Pizzeria Oberstadt,hotel,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,
8.18154711581325,47.3880251458502,yes,Mercure Hotel Krone,hotel,20,Kronenplatz,,,,,,restaurant,4,,,,,,,+41 62 886 65 65,mail@krone-lenzburg.ch,,http://www.krone-lenzburg.ch,,4,,,,,,,,,,,,
8.20010376119554,47.436887377576,yes,Hotel Bären,hotel,10,Hinterdorfstrasse,,,,,+41 56 464 01 01,,3,,wlan,,hotel@baeren-birr.ch,Patrik Hemmelmeier,no,,,,,,,,,no,,,,,,,,,
8.28955419747924,47.3479339499259,yes,Schönau,hotel,,,,,,https://www.schoenau-wohlen.ch/,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,
8.2782412604603,47.3518492496863,yes,Sternen,hotel,10,Kirchenrain,,Wohlen (AG),,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,
8.40215995,47.4126007,hotel,,,41,Heimstrasse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.35448325608405,47.4315031408877,yes,Meierhof,hotel,1,Steinigstrasse,,,,http://www.hotel-meierhof.ch/,+41 (0)56 401 31 61,restaurant,,,,,info@hotel-meierhof.ch,,,,,+41 (0)56 402 03 59,,,,,,,,,,,,,,,
8.3774144677213,47.4179828542335,yes,Hilton Garden Inn Zurich Limmattal,hotel,5,Kreuzäckerstrasse,8957,Spreitenbach,,https://hiltongardeninn3.hilton.com/en/hotels/switzerland/hilton-garden-inn-zurich-limmattal-ZRHSPGI/index.html?WT.mc_id=zVSEC0CH1GI2NaturalSearch3GoogleMyBusiness4Luau-zurich_Aug56ZRHSPGI7EN8i1,+41 56 404 40 40,,4,,yes,Yes,zrhsp-welcome@hilton.com,Hilton,,,,,,116,,,,,,,,,,,,,
7.73745164031698,47.5469272157927,hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.78319561274432,47.5585649189451,yes,,hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.79171739335462,47.5497493500198,yes,Eden,hotel,3,Froneggweg,,,,https://www.hoteleden.ch/,,,4,,,,info@hoteleden.ch,,,,,,,,,,,,,,,,,,,,tile
7.7909766234909,47.5550120977713,yes,Schiff am Rhein,hotel,58,Marktgasse,,,,https://www.hotelschiff.ch/,,restaurant,3,,wlan,,,,yes,,,,,,,regional,,,,,,,,,,,
7.75617001967575,47.5998386616801,yes,,hotel,3,Maienplatz,79618,Rheinfelden (Baden),DE,,,,,,,,,,,,,,,,,,,,,,,,,,,Eichsel,
7.75618009786183,47.5999470498529,yes,,hotel,4,Maienplatz,79618,Rheinfelden (Baden),DE,,,,,,,,,,,,,,,,,,,,,,,,,,,Eichsel,
7.93137737994297,47.5485407757213,yes,"Hotel am Hochrhein ""zum Fährmann""",hotel,30,Rheinuferstraße,79713,Bad Säckingen,DE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.94966957812816,47.5441310991805,yes,Rheinfels Park,hotel,14,Schaffhauserstrasse,4332,Stein,CH,http://www.rheinfelspark.ch/,+41 (0)62 873 11 88,restaurant,,,wlan,,hotel@rheinfels-park.ch,,,,,+41 (0) 62 873 11 89,,10,,german,,,,,20,,,,,,
7.93398806221869,47.5580072587371,hotel,Hotel Zur Flüh,hotel,38,Weihermatten,79713,Bad Säckingen,DE,,,,3,,,,,,,,,,,,,german,,,,"Mo-Sa 11:30-14:00,17:30-24:00; Su 11:30-14:00;Jul-Sep:Mo off",,,,,,,
7.95000827539514,47.552372803302,yes,Hotel Goldener Knopf,hotel,7,Rathausplatz,79713,Bad Säckingen,DE,,,restaurant,4,,,yes,,,,,,,,,,,,,,,,,,yes,,,
7.94084928326241,47.5621190594686,yes,Hotel Schweizerblick,hotel,1,Schneckenhalde,79713,Bad Säckingen,DE,,+49 7761 925250,,,,,,,,,,,,,,,,,,,,,,,,,,
7.98870296906419,47.6241091583111,hotel,AKH Alpenblick Klinik Hotzenplotz,,7a,Hennematt,79736,Rickenbach,DE,,+49 (0)7765 – 188-0,,,,,,,,,,,,,,,,,,,,,,,,,Hotzenwald,
8.02032872293297,47.5519145924263,,Fischerhaus,hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.0242807,47.5518834,yes,zur Fischbähre,hotel,,,,,,,,,,,,,,Gemeinde Murg,,,,,,,,,,,,,,,,,,,
7.91076354571221,47.6375360735067,yes,Hotel Klosterhof,hotel,8,Frankenmatt,79664,Wehr,,http://www.klosterhofwehr.de/,+49 7762 5209-0,restaurant,,,yes,no,info@klosterhofwehr.de,,,,,+49 7762 5209-15,,37,,,,,,,,,,,,,
8.08072041485544,47.6442991463857,hotel,Alde Hotz,hotel,72,Hauptstraße,79733,Görwihl,DE,https://www.alde-hotz.de/,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.20757995358851,47.480833899894,hotel,,,2,Aarauerstrasse,5200,Brugg,,,,,,,,,,,,,,,,,3,,,,,,,,,,hipped,,
8.24109075693187,47.5176786501153,yes,Hotel Garni Sorriso,hotel,1,Hardackerstrasse,5301,Siggenthal-Station,CH,,+41 56 281 24 44,,,,,,hotelgarni@swissonline.ch,Stephan und Gabi Jäger,,,,+41 56 281 24 86,,,,,,,,,,,,,,,
8.21341413599394,47.6221960549658,yes,Hotel Restaurant Pizzeria,hotel,2,Amthausstraße,79761,Waldshut-Tiengen,DE,,,,,,,,,,,,,,,,,,,,,,,,,,,Waldshut,
8.23398685152147,47.6109017042713,yes,Fährhaus,hotel,7,Konstanzer Straße,79761,Waldshut-Tiengen,DE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.23886717971053,47.6167346505265,hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.23870086997682,47.6168407673617,hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.3046649,47.4711429,hotel,,,22,Mellingerstrasse,5400,Baden,CH,,,,,,,,,,,,,,,,15,,,,,,,,,,,,
8.2671183,47.4962846,yes,Gasthof Schönegg,hotel,17,Landstrasse,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,
8.31527642482354,47.4810242496964,yes,Limmathof Baden Hotel & Private Spa,hotel,,,,,,https://www.limmathof.ch/,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.29217605545085,47.5857663832182,yes,Gasthof zur Waag,hotel,25,Hauptstrasse,5330,Bad Zurzach,CH,http://www.gasthof-zur-waag.ch,+41 56 249 33 22,restaurant,,,wlan,,info@gasthof-zur-waag.ch,,no,,,+41 56 2493354,,21,,,,outside,,,,,,,,,
8.28884385772793,47.5881194999843,house,Hotel Zurzacherhof,hotel,5,Dr. Martin Erb-Strasse,5330,Bad Zurzach,CH,https://www.badzurzach.info/d/gastbetriebe/hotel/Hotel-Zurzacherhof,+41 56 265 22 22,,3,,wlan,yes,info@thermalquelle.ch,,no,,,,,48,,,,outside,,,76,,,,,,
8.28791881869228,47.5889892956379,house,Hotel zur Therme,hotel,30-31,Quellenstrasse,5330,Bad Zurzach,CH,https://www.thermalquelle.ch/hotels/hotel-zur-therme/,+41 56 265 22 22,,3,,wlan,,info@thermalquelle.ch,Thermalquellen Resort,no,,,+41 56 265 22 00,,66,,,,,,,,,,,,,
8.28897045,47.58910955,yes,Turmhotel,hotel,30,Quellenstrasse,5330,Bad Zurzach,CH,,,,,,,,,Thermalquellen Resort,,,,,,,19,,,,,,,Turmhotel,,,,,
8.28836694782517,47.5895091500531,yes,Tenedo Hotel,hotel,32,Quellenstrasse,5330,Bad Zurzach,CH,https://www.thermalquelle.ch,+41 56 265 22 22,,3,,wlan,,info@thermalquelle.ch,Thermalquellen Resort,no,,,+41 56 265 22 00,,69,3,,,,,,,,,,,,
8.29332662141127,47.5880827770266,yes,Hotel Zur Post,hotel,61,Hauptstrasse,5330,Bad Zurzach,CH,https://www.hotelzurpost.ch/,+41 56 269 66 00,,,,wlan,,info@hotelzurpost.ch,,no,,,+41 56 269 66 09,,,3,,,,,,,,,,,,
8.28951495380782,47.5914398664411,yes,Park-Hotel Bad Zurzach,hotel,44,Badstrasse,5330,Bad Zurzach,CH,https://www.park-hotel-zurzach.ch/,+41 56 269 88 11,,4,,,,info@park-hotel-zurzach.ch,,,,,+41 56 249 38 08,,,,,,,,,,,,,,,
8.29466055976005,47.5872404022985,terrace,Gasthaus zum Schwert,hotel,13,Schwertgasse,5330,Bad Zurzach,CH,,,,,,,,,,,,,,,,,,,,Q29575192,,,,,,,,
8.28413103352503,47.5951439804468,hotel,,,45,Rietheimerstrasse,5330,Bad Zurzach,CH,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.27370089978907,47.6340279013965,hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.28558242309858,47.6346318494854,hotel,Hotel Mezzero,hotel,44,Schaffhauser Straße,79761,Waldshut-Tiengen,DE,http://www.mezzero.de,+49 7741 8071030,,,,wlan,no,,,,,,,,,,,,,,,,,,,,Tiengen,
8.32348045031482,47.5946417999815,hotel,,,13,Römerstraße,79790,Küssaberg,DE,,,,,,,,,,,,,,,,,,,,,,,,,,,Dangstetten,
8.32424912193539,47.5958861495567,hotel,,,8,Scheergasse,79790,Küssaberg,DE,,,,,,,,,,,,,,,,,,,,,,,,,,,Dangstetten,
8.34730369861676,47.604393931108,hotel,Gasthof Hirschen,,17,Klettgaustraße,79790,Küssaberg,DE,,,,,,,,,,,,,,,,,,,,,,,,,,,Bechtersbohl,
8.32620873716886,47.6217136138751,yes,Gasthaus Adler,hotel,20,Klettgaustraße,79787,Lauchringen,DE,https://www.adler-lauchringen.de/,,restaurant,,,,no,,,,,,,,,,,,,,,,,,no,,,
8.32784100619114,47.619922114521,yes,Hotel Feldeck,hotel,1,Klettgaustraße,79787,Lauchringen,DE,http://www.hotel-feldeck.de/,,,,,,limited,,,,,,,,,,,,,,,,,,yes,,,
8.36125605502394,47.5571610797747,hotel,Propstei Wislikofen,hotel,18,Propsteiweg,5463,Wislikofen,,http://www.propstei.ch,+41 56 201 40 40,,,397,wlan,,,,,,,,,45,3,,,outside,Q2113129,,,,1,,many,,
8.37701135539906,47.5658371499216,apartments,Engel,hotel,,,5464,Rümikon AG,CH,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,
8.37708864819632,47.565491828098,hotel,,,,,5464,Rümikon AG,CH,,,,,,,,,,,,,,,,2,,,,,,,,2,,gabled,,
8.37663656829926,47.5762142287609,hotel,,,10,Breitenweg,79801,Hohentengen am Hochrhein,DE,,,,,,,,,,,,,,,,,,,,,,,,,,,Lienheim,
8.41774696109409,47.5667456155736,hotel,Hotel Restaurant Kreuz,hotel,64,Bahnhofplatz,,,,http://www.hotel-kreuz-kaiserstuhl.ch/,+41 44 858 22 06,,,,,limited,hotel.kreuz.kaiserstuhl@bluewin.ch,,,,,,,,2,,,,,"Tu-Sa 08:00-24:00; Su 09:00-21:00",,,2,,,,
8.35694271010155,47.6022515941085,hotel,Spitzenberger,,8,Schloßbergstraße,79790,Küssaberg,DE,http://www.ferienhaus-spitzenberger.de,+49 7742 1071,,,,,,info@ferienhaus-spitzenberger.de,,,,,,,,,,,,,,,,,,,Bechtersbohl,
8.35875808217187,47.6014187999981,yes,Gasthof Küssaburg,hotel,6,Schloßbergstraße,79790,Küssaberg,DE,http://www.gasthof-kuessaburg.de,+49 7742 5239,restaurant,,,wlan,limited,kontakt@gasthof-kuessaburg.de,Familie Bernauer,,,,+49 7742 4609,,,,german,,outside,,,,,,,,Bechtersbohl,
8.24825279604886,47.6462111615005,hotel,,,1a,Tiengener Straße,79761,Waldshut-Tiengen,DE,,,,,,,,,,,,,,,,,,,,,,,,,,,Gurtweil,
8.9462165312346,45.9881959463515,yes,Parco Paradiso,hotel,,,,,,,,,4,,wlan,limited,,,no,,,,,,,,,,,,,,,,,,
8.95042214943482,45.9865746224331,yes,,hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.93982061975176,45.9933619715153,hotel,Villa Principe Leopoldo Hotel & SPA,hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.937551,45.994486,yes,Residence Principe Leopoldo,hotel,,,,,,https://leopoldohotel.com/,+41 91 985 88 11,,,,,,,,,,,,,,,,,,,,,,,,,,
8.94492884939809,45.9910578498113,hotel,Admiral,hotel,19,Via Geretta,6902,Lugano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.94555686708146,45.9913300683226,hotel,Ibis,hotel,10a,Via Geretta,6900,Lugano,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,
8.94580120174599,45.9900811499676,hotel,Calypso Park,hotel,3,Via delle Scuole,6902,Lugano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.94584460328333,45.9913094631046,yes,Ibis Budget,hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.94802757037215,45.9912588501057,hotel,Grand Hotel Eden,hotel,1,Riva Paradiso,6900,Paradiso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.94335098283651,45.9923452501126,hotel,Hotel De La Paix,hotel,18,Viale Giuseppe Cattori,6900,Lugano,CH,https://www.delapaix.ch/,+41 91 960 60 60,,4,,wlan,,,,no,,booking@delapaix.ch,,,131,6,,+41 91 960 60 66,,,,,,,,,Paradiso,
8.94425288714138,45.9917459184594,hotel,Dischma,hotel,6,Vicolo Geretta,6900,Lugano,,http://hotel-dischma.ch,+41 91 994 21 31,,,,,,,,,,,,,,,,,,,,,,,,,,
8.94545575,45.991522,hotel,Novotel,hotel,11,Via San Salvatore,6900,Lugano,CH,,,,4,,,,,,,,,,,,,,,,,,,,,,,,
8.94675206093768,45.9921379434361,hotel,Hotel Victoria,hotel,3,Via General Guisan,6902,Lugano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.94592584777048,45.9950044513357,hotel,Splendide Royal,hotel,7,Riva Antonio Caccia,6900,Lugano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.94658640829397,46.0028241635319,hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.94667149468266,46.0025472498487,hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.94677890370578,46.002781500067,hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.95326865805529,46.0061228500118,hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.95664780550399,46.0081335623645,yes,Albergo Ceresio,hotel,19,Via Serafino Balestra,6900,Lugano,CH,,,,3,,wlan,,,,no,,,,,53,,,,,,,,,,,,,
8.89289548994661,46.019936513752,hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.89241548864243,46.0473819919872,yes,Il Castagno,hotel,,,6939,Arosio,CH,http://www.ilcastagno.ch,,restaurant,,,wlan,,,,,,,,,10,,,,,,,,,,,,,
8.94939421306095,46.0498432146694,hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.96721785,46.0068816,yes,Hotel Atlantico,hotel,12,Via Concordia,6900,Lugano,,https://www.atlantico-lugano.ch/,+41 919712921,,2,,,,info@atlantico-lugano.ch,,,,,,,,,,,,,,,,,,,,
8.96795768392457,46.0055095459577,yes,Hotel Lido Seegarten,hotel,24,Viale Castagnola,6906,Lugano,CH,http://www.HotelLido-lugano.com,+41919736363,,,,,,,,,,,,,,,italian,,,,,,,,,,,
8.97645587430764,46.0238383994562,yes,Locanda del Conventino,hotel,44,Strada di Pregassona,6963,Pregassona,,https://www.locandadelconventino.ch/,+41 91 940 32 22,,,,,,,,,,,,,,,,,,,,,,,,,,
8.97645373875891,46.0238372564638,yes,Locanda del Conventino,hotel,44,Strada di Pregassona,6963,Pregassona,,https://www.locandadelconventino.ch/,+41 91 940 32 22,,,,,,,,,,,,,,,,,,,,,,,,,,
8.70892345141139,46.1198497026991,hotel,Parkhotel Brenscino,,21,Via Sacro Monte,,Brissago,,https://brenscino.ch,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.71269661030133,46.1202939672144,yes,Hotel Villa Caesar,hotel,3,Via Gabbietta,6614,Brissago,,,,,,,,,,Sunstar Hotel,,,,,,,,,,,,,,,,,,,
8.73572645,46.13274845,yes,Hotel Ristorante Isole di Brissago,hotel,,Isole,6614,Brissago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.74309641920132,46.185851720533,yes,Hotel Garni Barbaté,hotel,,,,,,http://www.garnibarbate.ch,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.74832730037352,46.1517676500051,yes,Hotel Arancio,hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.76683203351969,46.1558542405968,hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.77117264108723,46.1528433904275,hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.7760982585846,46.1508031843758,yes,Hotel Mirador,hotel,28,Via al Lido,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.7722671,46.15621085,,Hotel Polo,hotel,7,Via Buonamano,,,,https://www.hotelpolo.ch/?lang=en,+41 (0)91 791 44 21,,3,,,,contact@hotelpolo.ch,,,,,+41 (0)91 791 08 63,,,,,,,,,,,,,,,
8.77434189069864,46.1562025999174,yes,Mulino,hotel,17,Via Delle Scuole,6612,Ascona,CH,https://www.hotel-mulino.ch/,,,3,,wlan,,,,,,,,,,,,,,,,,,,,,,
8.77371245,46.15756925,yes,Garni dei Fiori,hotel,35,Via Buonamano,6612,Ascona,CH,http://www.hotel-deifiori.ch,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.77400571756113,46.1567937000912,yes,Garni Luna,hotel,28,Via Buonamano,6612,Ascona,CH,https://hotel-luna.ch/,,,3,,,,,,,,,,,,,,,,,,,,,,,,
8.76931025,46.1591118,yes,Ascona,hotel,1,Via Signor in Croce,,,,https://hotel-ascona.ch/,+41 (0) 91 785 15 15,,4,,,yes,booking@hotel-ascona.ch,,,,,+41 (0) 91 785 15 30,,,,,,,,,,,,,,,
8.7723095911549,46.159301804905,yes,Hotel Sasso Boretto,hotel,"43,45",Viale Monte Verità,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.74117330190769,46.1865840000489,yes,Hotel Casa Gialla,hotel,,Via Cantonale,6652,Tegna,CH,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.75310685,46.1872564,yes,Albergo Ristorante Centovalli,hotel,,Ponte Brolla,6652,Ponte Brolla,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,
8.75364712496201,46.1869949887733,yes,Ristorante Charme Hotel Tre Terre,hotel,2,Via vecchia stazione,6652,Ponte Brolla,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,
8.75361085,46.1877144,yes,Albergo Ristorante Castagneto,hotel,11,Via Vecchia Stazione,6652,Ponte Brolla,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,
8.78159665674126,46.1907768498914,yes,Albergo Ristorante Cardada,hotel,,,,,,http://www.hotelcardada.com,,restaurant,,,,,,,,,,,,,,regional,,,,,,,,,,,
8.78550805,46.19345855,yes,ALBERGO RISTORANTE COLMANICCHIO,hotel,,,,,,https://www.colmanicchio.ch/,,restaurant,,,wlan,,,,,,,,,,,,,,,,,,,,,,
8.68365006822096,46.2704098001437,yes,Cristallina Ristorante Eco-Hotel,hotel,,,6678,Coglio,CH,https://www.hotel-cristallina.ch/,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.70409152290886,46.2482038585054,hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.70423014043134,46.2483376645918,hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.79919750234913,46.1304173000172,,Hotel Cedullo,hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.81359109372486,46.1271368497422,yes,Sass da Grüm,hotel,,,,,,https://www.sassdagruem.ch/index.php/hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.81500842989229,46.1322656990019,yes,La Campagnola,hotel,12,Via Campagnola,6575,Vairano,,https://www.campagnola.ch/,+41 91 785 25 00,,,,,,,,,,,,,,,,,,,,,,,,,,
8.8465200297067,46.1107745988865,yes,Ritrovo di Neggia,hotel,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,
8.83932152370953,46.1409761358181,yes,Bellavista,hotel,18,La Stráda d'Indéman,,,,https://www.hotelbellavista.ch/,+41 (0)91 795 11 15,,3,,,,info@hotelbellavista.ch,,,,,+41 (0)91 795 25 18,,,,,,,,,,,,,,,
8.96355784533622,46.0705421998471,yes,Villa Capriasca,hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.92512020327188,46.1231950998188,yes,Albergo Elvezia,hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.79225045197017,46.1519463133926,yes,Castello del Sole,hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.79197379942048,46.1718238927772,hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.79543777012877,46.1707747641323,hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.79877026398923,46.1722096895558,hotel,,,17,,,,,,,,,,,,,,,,,,,,4,,,,,,,,1,,hipped,,
8.79566043770767,46.1730526760079,hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
