X,Y,tourism,name,website,phone,addr:city,addr:postcode,addr:street,addr:housenumber,email,operator,fax,fee,internet_access,caravans,stars,tents,addr:country,contact:phone,contact:website,wheelchair,internet_access:fee,capacity,area,contact:email,opening_hours,camp_site,access,alt_name,contact:fax,contact:mobile,ele,building
8.62277626582151,46.915198927076,camp_site,Camping Flüelen,https://www.windsurfing-urnersee.ch/,+41 41 8709222,Flüelen,6454,Unterer Winkel,11,,Florian Jauch,,,,,,,,,,,,50,,,Apr-Oct 08:00-22:00,,,Windsurfing Urnersee,,,,
8.48633823838984,47.0065250092129,camp_site,Campingplatz Vitznau,http://www.camping-vitznau.ch/,+41 41 3971280,Vitznau,6354,Altdorfstrasse,,info@camping-vitznau.ch,Alex & Manuela Zanetti,,yes,,,,,,,,,,,,,,,,,,,,
8.59339047960027,46.9966573708257,camp_site,Hopfreben,http://www.camping-brunnen.ch/,+41 41 820 18 73,Brunnen,6440,Hopfrebenstrasse,,camping-brunnen@bluewin.ch,René und Anita Mettler,,yes,,,,,,,,,,,,,,,,,,,,
8.59192845185859,47.000114956495,camp_site,Urmiberg,https://www.campingurmiberg.ch/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.56091656060442,47.03706748991,camp_site,Camping Buosingen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.55962621731149,47.040695639882,camp_site,Camping Bernerhöhe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.5593232052166,47.0426412668714,camp_site,Camping Bernerhöhe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.59158032876538,47.0466534354689,camp_site,Camping Buchenhof,,,,,,,,"Camping Buchenhof, Steinen",,,,yes,4,yes,,,,,,,,,,,,,,,,
8.6192070675853,46.9498535105961,camp_site,Camping Bucheli,https://www.camping-bucheli.ch/,+41 (0)79 387 07 51,Sisikon,6452,Campingstrasse,2,info@camping-bucheli.ch,Claire Zgraggen,,,,,,,,,,,,,,,,,,,,,,
8.63388081796752,46.9900464394064,camp_site,Rüti,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
8.6269263983562,47.0795099457739,camp_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.63556656700831,47.0804082960548,camp_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.62722260959684,47.1049500838344,camp_site,Neselen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.64092266347775,47.1023084334881,camp_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.81118242668455,47.096590274949,camp_site,Garni,http://www.hotelposteuthal.ch/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.94544527399854,47.0242787194007,camp_site,Camping Vorauen,http://www.zkgl.ch/,+41 55 640 48 59,Klöntal,8750,,,vorauen@zkgl.ch,Zeltklub Genossenschaft Glarnerland,,,,,,,,,,,,,,,,,,,,,,
9.00234922469056,47.0301295939482,camp_site,Camping Güntlenau,http://www.zkgl.ch/,+41 55 640 44 08,Klöntal,8750,,,guentlenau@zkgl.ch,Zeltklub Genossenschaft Glarnerland,,,,,,,,,,,,,,,,,,,,,,
9.31361583112322,46.5487345611412,camp_site,Camping Splügen,https://campingsplugen.ch/,+41 81 664 14 76,,,,,camping@spluegen.ch,R. und D. Ardüser-Hardegger,,,wlan,,4,,,,,,no,,,,24/7,,,Auf dem Sand,,,,
9.42616124220137,46.6069396996545,camp_site,Sut Baselgia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.44815334686458,46.6502007574179,camp_site,Rania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.44486536969067,46.699667001461,camp_site,Viamala,http://www.camping-thusis.ch,+41 (0)81 651 24 72,Thusis,7430,Pantunweg,,info@camping-thusis.ch,Campingplatz Viamala AG,,yes,,,,,,,,,,,,,,,,,,,,
9.79215284775871,46.455710605167,camp_site,Camping Silvaplana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.79294917694873,46.4562846995266,camp_site,,,,Silvaplana,7513,Via da Bos-cha,14,,,,,,,,,CH,,,,,,,,,,,,,,,yes
9.794192172272,46.4559981090309,camp_site,Camping Silvaplana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.82644059826504,46.477573912085,camp_site,TCS Camping St. Moritz,https://www.tcs.ch/de/reisen-camping/camping/angebote/st-moritz.php,,St. Moritz,7500,Via San Gian,,,Touring Club Schweiz,,,,,,,,,,,,,,,,,,,,,,
9.5910362167006,46.5969632545963,camp_site,Campingplatz Savognin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.55929864389883,46.6979721136232,camp_site,St. Cassian,,,,,,,,,,yes,wlan,,,,,+41 813842472,https://camping-lenzerheide.ch/,,,,,,,,yes,,,,,
9.75227039842267,46.6187487596886,camp_site,Albula,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.6744390939565,46.671633943299,camp_site,Camping Islas,,,,,,,,,,,,,,,,+41 814041647,https://www.campingislas.ch,,,100,,info@campingislas.ch,,,,,,,,
9.14420500530373,46.760475515753,camp_site,Camping Surcuolm,http://www.camping-surcuolm.ch/cms/index.php,,Surcuolm-Obersaxen,7138,,,,,,,,,,,,,,,,,,,,,,,,,,
9.29736769767246,46.7864309107941,camp_site,Camping Carrera,,,Valendas,7122,Carrera,80,,Werner Stucki,,,,,,,,,,,,,,,,,,,,,,
9.28079192991952,46.8242130069445,camp_site,Camping Flims,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.34659589803482,46.8274511500922,camp_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.53996828160621,46.7773733122233,camp_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.50643166370149,46.861622669272,camp_site,Camp Au,http://www.camping-chur.ch/,+41 81 284 22 83,Chur,7000,Felsenaustrasse,61,info@camping-chur.ch,Andreas und Brigitte Christen-Cadruvi,,yes,wlan,,,,CH,,,,1h/day free,,,,,,,,,,,
9.59556404040683,46.9712272999612,camp_site,TCS Camping Landquart,https://www.tcs.ch/de/camping-reisen/camping/campingplaetze/standorte/landquart.php,+41-81-322 39 55,Landquart,7302,Ganda,21,camping.landquart@tcs.ch,TCS,,yes,,,,,CH,,,,,,,,,,,,,,,
8.44666722880102,47.1213473937578,camp_site,Campingplatz Gerbe,http://www.swiss-bauernhof.ch,,,,,,,,,,wlan,,,,,,,,no,,,,Mar-Oct,,,,,,,
8.59338706006269,47.1275737589797,camp_site,TCS Camping Unterägeri,http://www.campingunteraegeri.ch/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.56033436548377,47.2635640347394,camp_site,Sihlwald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.54808157828625,47.2798810810483,camp_site,Geissau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.75233135850911,47.2419916578013,camp_site,Pfadiheim Torlen,,,Stäfa,8712,Hotwielstrasse,20,,Pfadi Olymp Stäfa - Hombrechtikon,,,,,,,CH,,,,no,,,,,,,,,,,yes
8.54112389826128,47.3361015511949,camp_site,Fischer's Fritz Camping,http://www.fischers-fritz.ch/de/camping,+41 44 482 16 12,,,,,camping@fischers-fritz.ch,Simon Wieser,,,,,,,,,,,,,,,,,,,,,,
8.67005865786846,47.3458501783077,camp_site,Rausenbach,http://www.zeltklub.ch,+41 44 980 09 59,Maur,8124,Rausenbachweg,8,gonzenbach.waldvogel@gmail.com,Zelt - Klub Zürich,+41 44 980 09 55,,,,,,,,,,,,,,,,,,,,,
8.65886371915252,47.3555945966258,camp_site,,https://www.tcs-ccz.ch/homepage/index.php?id=141,+41 44 980 02 66,Maur,8124,Murholz,1,,,,,,,,,,,,,,,,,,,,,,,,
8.66383121636288,47.3527523683833,camp_site,Naturfreunde Zeltplatz am Greifensee,http://www.nf-zeltplatz.ch/,+41 77 447 16 38,Maur,8124,Aschbach,20,,Genossenschaft Naturfreunde Zeltplatz am Greifensee,,,,no,,,,,,,,,,,,,,,,,,
8.72606417071338,47.3621973260358,camp_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.79318268647084,47.1391545219376,camp_site,Grüene Aff,https://www.grueneaff.ch/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.82671751672613,47.2215738409254,camp_site,Lido,,,Rapperswil,,Schönbodenstrasse,70,,,,,,,,,,,,,,,,,,,,,,,,
8.84376368788407,47.2174810424767,camp_site,Campingplatz Stampf,,,,,,,,,,,,no,,yes,,,,,,,,,,,,,,,,
8.88158323621322,47.2165839979181,camp_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.04306694647831,47.2637786936299,camp_site,Camping Grünenfelder Ricken,,,Ricken,,,,,,,,,,,,,,,,,2,,,,,,,,,,
9.04451724960017,47.2650108554074,camp_site,Camping Adlerwiese Ricken,,,Ricken,,,,,,,,,,,,,,,,,2,,,,,,,,,,
8.79277939802875,47.3429610670607,camp_site,Campingplatz Auslikon,,+41 44 950 13 29,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.81087311685379,47.3578462239541,camp_site,Camping Waldhof,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.85931999783712,47.3908897338593,camp_site,Camping Saland,http://www.camping-saland.ch/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.827928916749,47.4339281078891,camp_site,Campingplatz Wildberg,http://www.campingwildberg.ch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.93556160320268,47.4106754945548,camp_site,Campingplatz Waldruh,camping-residenz-waldruh.ch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.89624102547933,47.4228390508175,camp_site,die neue zeit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.99790121901172,47.2866348814129,camp_site,Atzmännig,,,,,,,,Bergbahn Atzmännig,,yes,,,,,,,,,,2,,,,,,,,,,
8.46057202248969,47.573118935555,camp_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.58112468356482,47.5803928929309,camp_site,Camping Steubisallmend,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.71640166670452,47.5197321155535,camp_site,Campingplatz am Schützenweiher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.68587114613612,47.596762651615,camp_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.74174549077596,47.5887244834447,camp_site,Campingplatz Gütighausen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.4476918845379,47.7419890876062,camp_site,,http://www.camping-wutach.de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.78014395143925,47.6770551242948,camp_site,Camping Läui,,+41 52657 1925,Diessenhofen,8253,,,,,,,,yes,,yes,CH,,,,,,,,,,,,,,,
8.71597367720168,47.6912763022925,camp_site,Laag,http://www.kcsh.ch/kcshlaagakt.asp,,,,,,,Kanu Club Schaffhausen,,,,,,,,,,,,,,,,,"private;permissive",,,,,
8.84474526101855,47.6462710710159,camp_site,Camping Chämihütte,,,Kaltenbach,8259,Unterer Giger,,,,,,,,,,CH,,,,,,,,,,,,,,,
8.86011094407145,47.643653563593,camp_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.84087904196493,47.6627478172805,camp_site,Camping Wagenhausen,https://www.campingwagenhausen.ch/,+41 (0)52 741 42 71,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.87537565077104,47.6615975712671,camp_site,Grenzstein,http://www.campinggrenzstein.ch,,Stein am Rhein,8260,Oehningerstrasse,75,,,,,no,yes,,yes,CH,,,,,,,,,,,,,,,
8.91168973015279,47.6462173597542,camp_site,Seewiese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.92405092575168,47.6463986943063,camp_site,Guldifuss,,,,,,,,,,,wlan,,,,,,,,no,,,,,,,,,,,
8.95675429252029,47.6567497726969,camp_site,Glarisegg,,+41 52 761 23 31,Steckborn,8266,,,,,,,,,,,,,,,,0,,,,,,,,,,
8.93577565977893,47.6597115342642,camp_site,Camping Wangen am See,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.96945762257458,47.6586416170498,camp_site,Badi Steckborn,https://www.strandbad-steckborn.ch,,Steckborn,8266,Seestraße,188,,,,,,,,,CH,,,,,,,,,,,,,,,
9.30039189307668,47.11803023022,camp_site,See-Camping,http://www.see-camping.ch/,+41 81 735 18 96,,,,,kontakt@see-camping.ch,Max Bürer,,yes,,,,,,,,,,,,,,,,,,,,
9.25567280463274,47.1841237084403,camp_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.28744001030999,47.1937798234813,camp_site,Thurcamping Alt Sankt Johann,https://www.sellamatt.ch/index.php/camping,+41719991330,Alt Sankt Johann,9656,,,thurcamping@bluewin.ch,,+41719993575,,,,,,CH,,,,,,,,,,,,,,,
9.17305302649616,47.2457664913901,camp_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.36086977338414,47.1998397728229,camp_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.22432668938706,47.329469530032,camp_site,Schönengrund,http://www.camping-schoenengrund.ch/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.33476780530146,47.3178023872666,camp_site,Campingplatz Jakobsbad,http://www.camping-jakobsbad.ch/,+41 71 794 11 31,,9108,,,,,,,,,,,,,,,,,,,,,,,,,,
9.38723286352866,47.3225135926954,camp_site,Eischen,http://eischen.ch/camping/,+41 71 787 50 30,Appenzell,9050,Kaustrasse,123,info@eischen.ch,Hotel Landgasthof Eischen,+41 71 787 56 60,,,,,,,,,,,,,,,,,,,,,
9.27552380130519,47.5017989228413,camp_site,Leutswil,https://www.cctg.ch/Campingplaetze/Leutswil,,,,,,leutswil@cctg.ch,Camping Club Thurgau,,yes,wlan,yes,,yes,,,,,yes,,,,,serviced,,,,,,
9.42061460448137,47.5250583793488,camp_site,Camping Buchhorn,https://www.arbon.ch/freizeit_tourismus/camping,+41 71 446 65 45,Arbon,9320,Philosophenweg,17,,Stadt Arbon,,,wlan,,,,,,,,no,147,,,,,,,,,,
9.38529725029794,47.5493277731224,camp_site,Camping Luxburg,http://camping-luxburg.ch,+41 76 490 79 73,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.93466778525343,46.4606642579038,camp_site,Campingplatz Morteratsch,https://www.camping-morteratsch.ch/,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,
10.1039373490041,46.4828487605018,camp_site,Forcola Camping,www.forcola.com,+39 334 891 04 79,,,,,,,,,yes,,,,,,,yes,yes,,,,,,,,,,,
10.1178213263113,46.5063137675529,camp_site,Palipert,,,,,,,,,,,,yes,,yes,,,,,,,,,,,,,,,,
10.1185232931584,46.5071662073101,camp_site,Aquafresca,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,
9.93943777734634,46.5873616574725,camp_site,Camping Madulain,http://www.campingmadulain.ch/,,Madulain,7523,Via Vallatscha,,,R. Garofani,,,,,,,,,,,,,,,,,,,,,,
10.0146020338017,46.6308897070573,camp_site,Camping Chapella,https://www.campingchapella.ch/,,Chapella,7526,,,,Familie Erna & Duri Campell,,,,yes,,yes,,,,,,,,,,serviced,,,,,,
10.0863858267035,46.6978357406498,camp_site,Camping CUL,http://www.camping-cul.ch/,,Zernez,7530,,,,,,,,,,,CH,,,,,,,,,,,,,,,
10.3669297674887,46.8185565563235,camp_site,Sur En,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
