X,Y,tourism,name,addr:street,website,addr:postcode,addr:housenumber,addr:city,phone,addr:country,amenity,stars,wheelchair,internet_access,operator,email,internet_access:fee,contact:phone,contact:email,contact:website,rooms,contact:fax,fax,cuisine,opening_hours,smoking,toilets:wheelchair,alt_name,beds,wikidata,brand,outdoor_seating,ele,name:de,wheelchair:description
7.8426737,47.1141099,hotel,Bahnhof,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.849327,47.1138878,hotel,Kleiner Prinz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.8851214,47.1715445,hotel,Hotel Restaurant Löwen,Sandgrubenstrasse,http://www.loewen-grossdietwil.ch/,6146,1,Grossdietwil,+41 62 9271424,CH,restaurant,,,,Philipp & Sandra Zettel,,,,,,,,,,"We-Fr 09:00-00:30; Sa 10:00-00:30; Su 10:00-22:00; Mo-Tu off",,,,,,,,,,
7.7879525,47.2166466,hotel,L’AUBERGE,Murgenthalstrasse,http://www.auberge-langenthal.ch,4900,5,Langenthal,+41 62 926 60 10,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,
7.7902006,47.211304,hotel,Bistro Selimi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.7893666,47.2122359,hotel,Hotel Bären,,https://www.baeren-langenthal.ch/,,,,+41 62 919 17 17,,,,,,,info@baeren-langenthal.ch,,,,,,,+41 62 919 17 18,,,,,,,,,,,,
7.7793691,47.2239528,hotel,Hotel Langenthal,Aarwangenstrasse,,,82,,,,,,,,,,,+41 62 923 31 85,info@hotel-langenthal.ch,http://www.hotel-langenthal.ch/de/hotel-langenthal,,+41 62 923 31 86,,,,,,,,,,,,,
7.9922237,47.1216036,hotel,Post,,https://www.gasthauspostwillisau.ch/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.9928966,47.1205963,hotel,Mohren,,http://www.mohren.ch/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.0013397,47.1479786,hotel,Mülihof Aparthotel Luzern West,Mühlestrasse,https://www.aparthotel-luzernwest.ch/,6248,16,Alberswil,,,,,,,Aparthotel Luzern West,,,,,,,,,,,,,,,,,,,,
8.0477613,47.1347846,hotel,Gasthaus zum Ochsen,Mühlestrasse,https://www.ochsen-grosswangen.ch/,6022,5,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,
7.9894987,47.2126196,hotel,Rössli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.9888364,47.2134299,hotel,Löwen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.9710589,47.2473047,hotel,Sonne,,http://www.sonne-reiden.ch/,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,
7.797767,47.3220798,hotel,Comfort Hotel Egerkingen,Oltnerstrasse,,,22,,,,,,,,,,,+41 62 387 75 75,hotel.egerkingen@autogrill.net,https://www.hotelegerkingen.ch,,+41 62 387 75 76,,,,,,,,,,,,,
7.8048574,47.3264854,hotel,Mövenpick Hotel,Höhenstrasse,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.7531574,47.3323272,hotel,Gasthof zum Kreuz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.7648958,47.3485177,hotel,Hotel Erika,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.7697802,47.3477268,hotel,Gasthof zum Ochsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.8932696,47.3085666,hotel,Ibis Rothrist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.9073167,47.3198199,hotel,Krone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.8729073,47.3440954,hotel,Hotel Ochsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.9093546,47.3470272,hotel,Arte,,,,,,,,,,,wlan,,,no,+41 62 286 68 00,info@konferenzhotel.ch,http://www.konferenzhotel.ch,,,,,,,,,,,,,,,
7.9069836,47.3491292,hotel,Hotel Olten,,,,,,,,,3,,,,,,+41 62 287 32 32,sleep@hotelolten.ch,http://www.hotelolten.ch,,,,,,,,,,,,,,,
7.9096776,47.3495199,hotel,Oltnerhof,,,,,,,,,,,wlan,,,no,+41 62 296 55 66,info@hotel-oltnerhof.ch,http://hotel-oltnerhof.ch,,,,,,,,,,,,,,,
7.9082987,47.3507213,hotel,Hotel Amaris AG,Tannwaldstrasse,https://www.hotelamaris.ch/,4600,34,Olten,,,,4,,wlan,Silvia Holzmann,info@hotelamaris.ch,no,+41 62 287 56 56,info@hotelamaris.ch,http://www.hotelamaris.ch,,+41 62 287 56 57,,,,outside,,,,,,,,,
7.7472903,47.3817979,hotel,Löwen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.7488498,47.3929798,hotel,Eidgenossen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eidgenossen,
7.8720316,47.406356,hotel,Hotel Restaurant Bad Ramsach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.9461176,47.2873387,hotel,Amadeo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.9454179,47.2884965,hotel,Hotel Zofingen,Kirchplatz,http://www.hotelzofingen.ch,4800,30,Zofingen,+41 62 745 03 00,,,,,,,info@hotel-zofingen.ch,,,,,,,,,,,,,,,,,,,
7.9918584,47.3601286,hotel,Sonne,Oltnerstrasse,,,21,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,
8.0533153,47.3140155,hotel,Hotel Cinema 8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.0019754,47.3712024,hotel,Storchen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.0423659,47.3654298,hotel,Hotel & Resort T8,Tramweg,http://dwt-immo.ch/content/131/74/hotel/hotel-t8-unterentfelden,5035,8,Unterentfelden,+41 62 544 90 60,,,,,yes,dwt-immo,info@hotel-t8.ch,,,,,,,,,,,,,,,,,,,
8.0806883,47.372312,hotel,Bären,Bernstrasse-West,,5034,56,Suhr,,,,3,,,AARGAUHOTELS.CH,,,,,,,,,,,,,,,,,,,,
8.0445594,47.3923616,hotel,Bed & Breakfast zum Graf,Pelzgasse,,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.0454156,47.4021577,hotel,Basliea,,http://www.basilea-aarau.ch,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,
8.1287302,47.1401011,hotel,Seminarhotel Sempachersee,Kantonsstrasse,https://www.dasseminarhotel.ch/,6207,46,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,
8.1309553,47.1399171,hotel,GZI Seminar- und Kongresshotel,Guido A. Zäch Strasse,https://www.dasseminarhotel.ch/hotel/gebaeude-gzi/,6207,4,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,
8.0892999,47.1617834,hotel,Campus Sursee Seminarzentrum,,http://seminarzentrum.campus-sursee.ch/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.0972027,47.1691094,hotel,Bella Vista,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.0990968,47.1734362,hotel,Aquafit,Buchenstrasse,https://www.aquafit-sursee.ch/,6210,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.106054,47.1716256,hotel,Central,Centralstrasse,http://damario.ch,6210,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.1052498,47.1722859,hotel,Hotel Sursee,Bahnhofstrasse,http://www.hotel-sursee.ch,6210,15,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,
8.1149794,47.1556015,hotel,Hirschen,Bahnstrasse,http://www.hirschen-oberkirch.ch/,6208,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.1147759,47.161998,hotel,Hotel Restaurant Feld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.1135314,47.1695272,hotel,Brauerei,Luzernstrasse,,6210,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.1102893,47.1721105,hotel,Hirschen,Oberstadt,http://www.hirschen-sursee.ch,6210,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.1196123,47.1695928,hotel,Bellevue am See,Bellevueweg,http://www.bellevue-sursee.ch,6210,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.1297111,47.1787511,hotel,Hotel Restaurant Zellfeld,,http://www.zellfeld.ch/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.1960933,47.1164213,hotel,Sempacherhof,,https://www.sempacherhof.ch/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.1918899,47.1353191,hotel,Krone,Stadtstrasse,http://www.gasthauskrone.ch/,6204,39,Sempach,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.2335435,47.1137175,hotel,Holiday Inn Express : Luzern - Neuenkirch,Raststätte Luzern-Neuenkirch A2,http://www.hiexpress.com,6023,,Rothenburg - Luzern,+41-41-2882828,,,,,,,,,,,,,,,,,,,,,,,,,,
8.2094373,47.1774146,hotel,Grillrestaurant füür ond flamme,Luzernerstrasse,http://www.grillrestaurant-neudorf.ch/,6025,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.1910687,47.2057815,hotel,Hotel Hirschen,Hirschenplatz,,,1,Beromünster,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.191451,47.2064676,hotel,Hotel / Restaurant Ochsen,Fläcke,,,18,Beromünster,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,
8.1831528,47.2500078,hotel,Schneggen,,,,,,,,,,,,,,,,,,,,,,,,,,,Q29580323,,,,,
8.1828269,47.2507943,hotel,Bären,Hauptstrasse,,5734,64,Reinach,,CH,restaurant,,,,,,,,,,,,,regional,,,,,,,,,,,
8.2258745,47.2838014,hotel,Seerose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.364716,47.1120925,hotel,Die Perle,,https://www.dieperle.ch/,,,,+41 (0)41 450 12 17,,restaurant,,,wlan,,info@dieperle.ch,no,,,,,,+41 (0)41 450 55 85,regional,,,,,,,,,,,
8.3545555,47.1224529,hotel,Kreuz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.3876738,47.1123956,hotel,Eintracht,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.3967012,47.1240845,hotel,Garni an der Reuss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.396084,47.1880124,hotel,Hotel Landgasthof Löwen,Luzernerstrasse,http://www.loewen-sins.ch/,5643,22,Sins,+41 41 787 11 32,,,,yes,,,,,,,,,,,,,,no,,,,,,,,1 chambre avec wc et douche sans rebord
8.3967671,47.1875154,hotel,Arcade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.265386,47.213763,hotel,"Hotel Sternen;Sternen",,http://www.sternenhotel.ch/,,,,+41419171224,,restaurant,3,yes,yes,,,,,,,,,,,,no,,,,,,,,,
8.3364703,47.2737628,hotel,Gasthaus Ochsen,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,
8.3459264,47.2681926,hotel,Engel,,,,,,+41 56 664 42 77,,,,,,,,,,,,,,,,,,,,,,,,,,
8.1142382,47.3301272,hotel,Art & Hotel Herberge,,,,,,+41627689030,,,,,,,,,,,,,,,,,,,,,,,,,,
8.160465,47.3487445,hotel,Bärefläck,,http://www.baereflaeck.ch,,,,+41627774333,,,,,,,,,,,,,,,,,,,,,,,,,,
8.2009699,47.324824,hotel,Hallwyl,Boniswilerstrasse,https://hallwylseengen.ch/,5707,17,Seengen,+41 (0)62 777 11 14,CH,,,,,,info@hallwylseengen.ch,,,,,,,,seafood,,,,,,,,,,,
8.2204866,47.2964258,hotel,Seehotel Delphin,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,
8.2047537,47.3392677,hotel,Eichberg,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,
8.2450367,47.3442068,hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.2451351,47.3451499,hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.1737945,47.3912895,hotel,Hotel Barracuda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.1636957,47.4150379,hotel,Hotel Aarehof,Bahnhofstrasse,,5103,5,Wildegg,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.1664627,47.4575989,hotel,Kurhotel im Park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.180665,47.3855895,hotel,Ochsen,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,
8.2339457,47.3735545,hotel,Hotel & Restaurant Bahnhof,Bahnhofplatz,hotelbahnhof-dottikon.ch,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.2588092,47.4114553,hotel,Sternen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.2146936,47.4174544,hotel,drei Sternen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.2477549,47.4600007,hotel,Adler,Badenerstrasse,http://www.adler-birmenstorf.ch,5413,8,Birmenstorf,+41 56 225 10 15,,,,,,,info@adler-birmenstorf.ch,,,,,,,,,"Mo-Fr 06:00-22:00; Sa 07:30-22:00; Su 08:00-22:00",,,,,,,,,,
8.3139052,47.3000304,hotel,Sternen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.2766354,47.3496183,hotel,Hotel Bären,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,
8.3427868,47.3505426,hotel,Stadthof,Antonigasse,,5620,22,Bremgarten,,CH,,,,,,,,,,,,,,,,,,,,,,,,,
8.3772526,47.3491361,hotel,Stalden,,http://www.stalden.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.272309,47.416767,hotel,Mellingerhof,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.2729544,47.4185771,hotel,Hotel Löwen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.2915654,47.4353815,hotel,Hotel Linde,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,
8.2915221,47.4356528,hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.2850996,47.4567413,hotel,Aparthotel Baden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.3109869,47.4540698,hotel,ibis Baden Neuenhof,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.3650517,47.3789828,hotel,Hotel Restaurant Ryokan Hasenberg,,,,,,,,restaurant,,limited,,,,,,,,,,,japanese,"We-Sa 11:30-14:00,18:30-22:00;Su 11:30-14:00,18:30-21:00",,,,,,,,,,
8.4188513,47.390067,hotel,Schwanen,Birmensdorferstrasse,,8902,37,Urdorf,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.4055826,47.4025026,hotel,Sommerau Ticino,Zürcherstrasse,,8953,72,Dietikon,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.4023422,47.4125025,hotel,Conti,,,,,,,,,4,,yes,,,,,,,,,,,,separated,,,,,,,,,
8.3734423,47.418184,hotel,Hotel Arte Kongresszentrum,,,,,,,,,4,limited,,,,,,,,,,,,,,yes,,,,,,,,
7.7344143,47.4826243,hotel,Kulturhotel Guggenheim,Wasserturmplatz,,4410,7,Liestal,,,,,,,,,,+41 61 534 00 02,,http://www.guggenheimliestal.ch/hotel/,,,,,,,,,,,,,,,
7.7362203,47.4825896,hotel,Engel,Kasernenstrasse,https://www.engel-liestal.ch/,,10,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,
7.8100883,47.4641806,hotel,Hotel Sonne,,,,,,,,,,limited,,,,,,,,,,,,,outside,,,,,,,,,
7.7374768,47.5466375,hotel,Hotel Rheinbrücke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.7861274,47.5575243,hotel,Hotel Saengerhalle,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,
7.7861199,47.5588463,hotel,Boutique Hotel BELLEVUE,Kapuzinerstraße,,79618,2,Rheinfelden (Baden),+49 7623 965130,,,,yes,,,,,,,,,,,,,,yes,,,,,,,,
7.7880835,47.558596,hotel,Danner,Alte Landstraße,,79618,1,Rheinfelden (Baden),,,,,no,,,,,+49 7623 7217-0,,https://www.hoteldanner.de,,,,,,,,,,,,,,,
7.7924939,47.5528622,hotel,Schützen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.7986843,47.5582704,hotel,Park-Hotel am Rhein,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,
7.8131899,47.5811897,hotel,Schlosshotel Beuggen,Schloß Beuggen,http://www.schloss-beuggen.de/hotel.html,79618,1,Rheinfelden (Baden),+49 7623 75190,,,3,yes,wlan,,info@schlosshotel-beuggen.de,no,,,,,,,,,,yes,,,,,,,,
7.7562845,47.5996344,hotel,Hotel-Restaurant Maien,Maienplatz,http://maien.com,79618,2-4,Rheinfelden (Baden),,,,,,,,,,,,,,,,regional,"Sa-Do: 08:00-23:00, So:08:00-21:00",,,,,,,terrace,,,
7.8115301,47.6269077,hotel,Hohe Flum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.8394213,47.5679,hotel,Hotel Schiff,Salinenstrasse,,4313,2,Möhlin,,CH,,,,,,,,,,,,,,,,,,,,,,,,,
7.8527476,47.55287,hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.8861086,47.5920488,hotel,Schlossmatt,Lettenbündte,http://www.schlossmatt-hotel.de/,79739,5,Schwörstadt,+49 7762 52070,,restaurant,3,,,Elena Liehr,info@schlossmatt-hotel.de,,,,,,,+49 7762 70035,,"Mo-Fr 11:30-14:00,17:00-22:00; Sa 17:00-22:00; Su 12:00-21:00",,,,,,,,,,
7.9011923,47.6198793,hotel,Gasthof zur Sonne,Enkendorfstraße,http://www.hotel-sonne-wehr.de/,79664,38,Wehr,+49 7762 8484,,restaurant,,no,,Wolfgang Genter,info@hotel-sonne-wehr.de,,,,,,,+49 7762 7321,,"Tu-Fr 17:00-22:00; PH,Sa,Su 12:00-14:00,17:00-22:00; Mo off",,,,,,,,,,
8.0149019,47.5086802,hotel,Platanenhof,,https://www.platanenhof.ch/,,,,+41 62 865 71 71,,,4,yes,wlan,Laier Lars,info@platanenhof.ch,,,,,25,,+41 62 865 71 56,,"MO-FR 07:00-24:00; SA 08:00-24:00",,,,35,,,,,,
8.0236317,47.5058505,hotel,Hotel Adler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.9428712,47.5517505,hotel,ChickNick's im Scheffelhof,,https://www.chicknicks.de/,,,,+49 7761 55 95 802,,restaurant,,limited,,,info@chicknicks.de,,,,,,,,chicken,,isolated,,,,,,,,,
7.9455045,47.550577,hotel,Hotel Schneider,Gießenstraße,,79713,21,Bad Säckingen,,DE,,,,,,,,,,,,,,,,,,,,,,,,,
7.9490679,47.5513832,hotel,Kater Hiddigeigei,,,,,,,,restaurant,,limited,,,,,,,,,,,,,,,,,,,yes,,,
7.9488834,47.5524785,hotel,Restaurant und Hotel Zum Schwarzen Walfisch,,https://www.hotel-restaurant-schwarzer-walfisch.de/,,,,,,restaurant,,no,,,,,,,,,,,german,"Mo-Sa 11:30-14:00,18:00-22:30; Su 11:30-21:00",,no,,,,,yes,,,
7.9570292,47.5624892,hotel,Hotel St. Fridolin,,,,,,,,,,yes,,,,,,,,,,,,,outside,yes,,,,,,,,
7.9681218,47.5610753,hotel,Hotel & Restaurant Zum Hirsch,,https://www.hirsch-saeckingen.de/,,,,,,restaurant,,,,H. Dietmar Will,,,,,,,,,,"Tu-Fr 11:30-13:30,17:30-20:30; Sa 17:30-20:30; Su 11:30-14:00",,,,,,,,,,
7.9839478,47.5615609,hotel,Hotel Rheinsberg,,http://hotelrheinsberg.de,,,,+49 (0)7761 999 249 0,,,,,wlan,,news@hotelrheinsberg.de,,,,,,,,,,,,,,,,,,,
7.9788666,47.619867,hotel,Gasthaus Adler,,http://www.adler-rickenbach.de/,,,,+49 7765 230,,,,,,,info@adler-rickenbach.de,,,,,,,+49 7765 919638,,,,,,,,,,,,
8.0631056,47.564205,hotel,Hotel Rebstock,Hauptstraße,,79725,28,Laufenburg (Baden),+49 7763 92170,DE,,,,,,,,,,,,,,,,,,,,,,,,,
8.207625,47.4808648,hotel,Gotthard,Aarauerstrasse,,5200,2,Brugg,,,,,,,Fam. Widmer,,,+41 56 441 17 94,kontakt@hotelgotthard.ch,http://www.hotelgotthard.ch/hotel.html,,+41 56 441 84 98,,,24/7,,,,,,,,,,
8.2082092,47.4808606,hotel,Terminus,Bahnhofplatz,,,1-5,,,,,3,,wlan,,,no,+41 56 460 25 25,info@terminus-brugg.ch,http://www.terminus-brugg.ch,,,,,"Mo-Fr 05:30-22:00; Sa-Su 06:00-11:00,16:00-21:00",no,,,,,,,,,
8.2067915,47.4843218,hotel,Rotes Haus,Hauptstrasse,,,7,,,,restaurant,,,,,,,+41 56 441 54 44,info@roteshausbrugg.ch,http://roteshausbrugg.ch,,,,,"Mo-Fr 10:00-12:00,16:00-20:30; Sa-Su 16:00-20:30",,,,,,,,,,
8.24755,47.4611766,hotel,Pfändlers Gasthof zum Bären,Kirchstrasse,,,7,,,,restaurant,,,wlan,,,no,+41 56 201 44 00,kontakt@zumbaeren.ch,http://www.zumbaeren.ch,,+41 56 201 44 01,,,,,,,,,,yes,,,
8.2151839,47.5260914,hotel,Hirschen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.2250189,47.555034,hotel,Schloss Böttstein,,http://www.schlossboettstein.ch/,,,,+41 56 269 16 16,,,3,,wlan,,info@schlossboettstein.ch,yes,,,,,,,,,,,,,,,,,,
8.1895003,47.6177672,hotel,Hotel Arina,,https://hotel-arina.de/,,,,+49 7751 802780,,,3,yes,yes,Michaela Sokolis,info@hotel-arina.de,no,,,,,,,,,,,,,,,,,,
8.2122217,47.6228612,hotel,Waldshuter Hof,Kaiserstraße,,79761,56,Waldshut-Tiengen,,DE,,,limited,,,,,+49 77 51 87 51 0,hotel@waldshuter-hof.de,http://www.waldshuter-hof.de,,+49 77 51 87 51 70,,,,,,,,,,,,,
8.3047483,47.4712077,hotel,Linde,Mellingerstrasse,http://www.linde-baden.ch/,5400,22,Baden,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.3046687,47.4779722,hotel,Trafo Hotel,Bruggerstrasse,https://www.trafohotel.ch/,5400,56,Baden,+41 56 203 80 80,,,,,,,home@trafohotel.ch,,,,,,,,,,,,,,,,,,,
8.2874316,47.4835788,hotel,La Cappella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.294493,47.4879579,hotel,Neuhaus,Kirchweg,http://hotelneuhaus.ch,5417,13,,+41 56 290 16 16,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,
8.2951899,47.4830467,hotel,Bruggerhof,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.3253359,47.4647131,hotel,Zwyssighof,,https://www.zwyssighof.ch/,,,,+41 (0)56 437 01 01,,,,,wlan,,info@zwyssighof.ch,yes,,,,,,+41 (0)56 437 01 02,,,,,,,,,,,,
8.3063851,47.4778006,hotel,Blue City Hotel,Haselstrasse,https://www.bluecityhotel.ch/,5400,17,Baden,+41 56 200 18 18,,,,,,,info@bluecityhotel.ch,,,,,,,+41 56 200 18 19,,,,,,,,,,,,
8.3091428,47.4808738,hotel,Hotel Du Parc,Römerstrasse,http://www.welcomegroup.ch/de/duparc,5400,24,Baden,+41-56-203 15 15,,,,,,,duparc@welcomegroup.ch,,,,,,,+41-56-222 07 93,,,,,,,,,,,,
8.3138506,47.4802053,hotel,Limmathof Baden Hotel & Novum Spa,,https://www.limmathof.ch/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.313647,47.4804375,hotel,Atrium-Hotel-Blume,Kurplatz,https://www.blume-baden.ch/,5400,4,Baden,+41-56-200 0 200,,restaurant,,,,,,,,,,,,+41-56-200 0 250,regional,,,,,,,,,,,
8.3320809,47.4632512,hotel,Sonne,,,,,,,,restaurant,,no,,,,,,,,,,,,"Mo-Fr 10:00-24:00;Sa 10:00-22:00;PH closed",,,,,,,,,,
8.2737603,47.6340155,hotel,Brauerei Walter,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,
8.2736689,47.6352886,hotel,Hotel Bercher,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,
8.2955826,47.6356412,hotel,Pension Jägerhof,,,,,,,,restaurant,,,,,,,,,,,,,german,,,,,,,,,,,
8.3472722,47.6044013,hotel,Gasthof Hirschen,,,,,,+49 7742 71 04,,restaurant,,limited,,Familie Morath,morath.kuessaberg@freenet.de,,,,,,,,german,"WE-SU. 11:30- 14:00, 17:00 -21:30",outside,,,,,,yes,,,
8.4015687,47.5782956,hotel,Gästehaus Hotel Gaststube Wasserstelz,,https://www.wasserstelz.de/,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,
8.3893695,47.6201395,hotel,Gasthaus Rebstock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.2482234,47.6462106,hotel,Hotel Bad Bruckhaus,Tiengener Straße,http://www.hotel-bad-bruckhaus.de/,79761,1a,Waldshut-Tiengen,+49 7741 9657920,DE,,,,,,,,,,,,,,,,,,,,,,,,,
8.4282512,47.6683324,hotel,Fasshotel,Gässli,https://www.fasshotel.ch/,8219,7,Trasadingen,,CH,,,,,,,,,,,,,,,,,,,,,,,,,
8.3872384,47.7002457,hotel,Zum Wilden Mann,Mettinger Straße,https://www.zum-wilden-mann.de/,79805,11,Eggingen,+49 7746 921760,DE,restaurant,,,,,,,,,,26,,,,"Mo-Fr 15:30-23:30, Sa 10:00-23:30, Su,PH 10:00-22:00",,,,,,,,,,
8.8554158,46.0100073,hotel,Novaggio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.8562141,46.0105705,hotel,Belcantone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.8564296,46.0100154,hotel,Berna - Posta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.8566087,46.0245814,hotel,Casa Santo Stefano,,https://www.casa-santo-stefano.ch/,6986,,Miglieglia,,CH,,,,,,,,,,,,,,,,,,,,,,,,,
8.9183253,45.984015,hotel,Bella Vista,Via Collina d'Oro,,,72,Montagnola,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.931963,46.0059215,hotel,Villa Marita,Via Lucino,http://villamarita.ch,,49,,+41919660561,,,,,wlan,,,no,,,,20,,,,,,,,,,,,,,
8.9458632,45.9939144,hotel,Hotel Bellevue au Lac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.9442464,45.9982226,hotel,Hotel Colorado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.9447898,46.0051321,hotel,Art Hotel Stella,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,
8.9467337,46.0026685,hotel,Continental‎ Parkhotel,Via Basilea,http://www.continentalparkhotel.com/,6900,28,Lugano,,CH,,,,wlan,Fassbind Hotel,,no,,,,120,,,,,,,,,,,,,,
8.9491437,46.0002609,hotel,Hotel International au Lac,Via Nassa,https://www.hotel-international.ch/,6900,68,Lugano,,CH,,3,,wlan,,,no,,,,80,,,,,,,,,,,,,,
8.9492355,46.0009616,hotel,Hotel Nassa,Via Nassa,http://www.hotelnassa.ch/,6900,60,Lugano,,CH,,3,,wlan,,,no,,,,21,,,,,,,,,,,,,,
8.9496458,46.002564,hotel,Hotel San Carlo,Via Nassa,http://hotelsancarlolugano.ch,6900,28,Lugano,,CH,,2,,wlan,,,no,,,,20,,,,,,,,,,,,,,
